Almont__Precip_mm_day,Almont__Evap_mm_day,Almont__Runoff_mm_day,Billy_Barr__Precip_mm_day,Billy_Barr__Evap_mm_day,Billy_Barr__Runoff_mm_day,Judd_Falls__Precip_mm_day,Judd_Falls__Evap_mm_day,Judd_Falls__Runoff_mm_day,Kettle_Ponds__Precip_mm_day,Kettle_Ponds__Evap_mm_day,Kettle_Ponds__Runoff_mm_day,Mexican_Cut__Precip_mm_day,Mexican_Cut__Evap_mm_day,Mexican_Cut__Runoff_mm_day,Snodgrass_Mountain__Precip_mm_day,Snodgrass_Mountain__Evap_mm_day,Snodgrass_Mountain__Runoff_mm_day,castnet_gothic__Precip_mm_day,castnet_gothic__Evap_mm_day,castnet_gothic__Runoff_mm_day,nrcs_1141__Precip_mm_day,nrcs_1141__Evap_mm_day,nrcs_1141__Runoff_mm_day,nrcs_380__Precip_mm_day,nrcs_380__Evap_mm_day,nrcs_380__Runoff_mm_day,nrcs_680__Precip_mm_day,nrcs_680__Evap_mm_day,nrcs_680__Runoff_mm_day,nrcs_737__Precip_mm_day,nrcs_737__Evap_mm_day,nrcs_737__Runoff_mm_day,wu_KCOCREST10__Precip_mm_day,wu_KCOCREST10__Evap_mm_day,wu_KCOCREST10__Runoff_mm_day,wu_KCOCREST4__Precip_mm_day,wu_KCOCREST4__Evap_mm_day,wu_KCOCREST4__Runoff_mm_day,wu_KCOCREST6__Precip_mm_day,wu_KCOCREST6__Evap_mm_day,wu_KCOCREST6__Runoff_mm_day,wu_KCOMTCRE2__Precip_mm_day,wu_KCOMTCRE2__Evap_mm_day,wu_KCOMTCRE2__Runoff_mm_day,wu_MRMEX__Precip_mm_day,wu_MRMEX__Evap_mm_day,wu_MRMEX__Runoff_mm_day,wu_MTAPC2__Precip_mm_day,wu_MTAPC2__Evap_mm_day,wu_MTAPC2__Runoff_mm_day,date
0.0,-0.007392,0.583055,0.0,0.397464,0.780845,0.0,0.208439,0.679981,0.0,0.195032,0.589178,0.0,1.465309,1.163327,0.0,1.096392,0.573756,0.0,0.208439,0.679981,0.0,1.550291,0.89242,0.0,0.351591,0.553168,0.0,1.422379,0.002389,0.0,1.175531,0.933932,0.0,0.148448,0.569373,0.0,0.544398,0.5339,0.0,0.098304,0.577765,0.0,0.514358,0.553938,0.0,0.949336,2.339496,0.0,0.328795,0.595571,2014-07-22
0.0,0.71234,0.57775,1.106047,1.316961,0.818243,1.041041,0.795516,0.786124,0.705866,0.736915,0.693929,0.45802,1.15805,1.237381,0.588633,0.923968,0.713762,1.041041,0.795516,0.786124,0.0,1.467518,0.869569,0.0,0.44893,0.547323,0.0,1.400091,0.002388,0.58147,1.085944,1.040635,0.0,0.719883,0.564208,0.0,1.553083,0.528678,0.0,0.561161,0.572308,0.170648,0.174101,0.706025,0.415675,2.325083,2.189822,0.0,1.13661,0.590049,2014-07-23
0.0,0.546524,0.572508,2.095671,1.615835,0.85332,2.015043,1.020951,0.84,1.552974,0.989586,0.753034,2.989623,1.896203,1.387331,1.420028,1.649724,0.78705,2.015043,1.020951,0.84,1.343897,1.783009,1.040164,0.621326,0.687005,0.766099,0.171599,1.709789,0.069808,2.685247,1.796438,1.175847,0.659811,0.835101,0.676288,0.5769,1.400694,0.635964,0.561577,0.76027,0.681891,0.910434,0.893133,0.767627,3.329741,2.408903,2.284811,0.0,1.330027,0.584553,2014-07-24
1.746699,-0.088653,0.696512,1.477865,0.411818,0.782674,1.439246,0.155476,0.766354,1.258019,0.189315,0.703833,2.841506,1.102335,1.307831,1.20067,0.823992,0.703878,1.439246,0.155476,0.766354,1.401085,0.960579,0.983481,0.647765,0.162418,0.684748,0.647797,0.810293,0.062603,2.435687,0.953547,1.094553,0.687888,0.056347,0.648874,0.601449,0.318222,0.607084,0.585474,-0.002279,0.650708,0.929405,0.302978,0.694404,3.218885,0.99254,2.148462,0.143581,0.275268,0.621355,2014-07-25
3.13524,1.278963,0.79392,0.51627,1.6451,0.697982,0.489981,0.99771,0.689839,0.423463,1.070282,0.636454,0.231962,2.073552,1.075984,0.37533,2.041316,0.634296,0.489981,0.99771,0.689839,2.681766,2.121549,1.022729,0.0,1.769973,0.530245,0.921758,1.85702,0.070609,0.279596,1.989989,0.913378,0.0,1.023679,0.548905,0.0,1.491444,0.513307,0.0,0.98057,0.556171,0.172761,1.584413,0.624274,0.207736,2.195953,1.788701,0.149691,1.115377,0.617367,2014-07-26
2.88122,2.682261,0.769893,3.636708,3.102801,0.92494,3.415579,2.190569,0.87754,2.615191,2.173548,0.775441,2.265004,3.037089,1.178606,2.456038,3.185297,0.756543,3.415579,2.190569,0.87754,8.010205,3.234772,1.358776,2.550794,2.592252,0.778304,6.766051,2.959045,0.282615,2.650804,3.093355,1.045875,2.081202,2.069557,0.721211,1.862547,2.748015,0.656343,2.242927,1.991668,0.741174,2.456013,2.73198,0.764137,1.893896,3.678182,1.832792,2.06444,2.327221,0.736257,2014-07-27
4.385497,0.029439,0.875669,9.487289,0.513142,1.358165,9.056018,0.342791,1.28604,7.627014,0.206224,1.137202,7.013018,1.202024,1.474103,7.501559,0.856172,1.087307,9.056018,0.342791,1.28604,11.220242,1.515741,1.543523,8.28209,0.111673,1.17046,10.320004,1.016902,0.438991,7.586555,1.036138,1.360984,7.903413,-0.020565,1.142089,7.769219,0.306282,1.060305,8.235209,-0.134394,1.180085,8.133743,0.235685,1.151251,6.488278,1.206666,2.125149,12.728756,0.565375,1.490862,2014-07-28
4.809906,0.198105,0.901755,9.72631,0.980221,1.37117,9.430807,0.578458,1.301121,8.437197,0.445464,1.184462,8.206296,1.734402,1.532934,8.488591,1.391121,1.158308,9.430807,0.578458,1.301121,9.790061,1.795646,1.428231,9.787543,0.876335,1.247745,6.312558,1.287266,0.277513,8.460746,1.629774,1.391167,9.576962,0.247747,1.250865,9.391035,0.52459,1.184192,9.523987,0.126273,1.259848,9.601395,0.895458,1.235977,7.989319,1.764239,2.170815,14.104915,0.818239,1.585478,2014-07-29
1.960224,2.424687,0.686735,4.42873,3.2917,0.969935,4.334518,2.054513,0.92713,3.859906,2.027124,0.848997,3.975923,2.651691,1.180202,3.836505,2.53028,0.826644,4.334518,2.054513,0.92713,4.195205,2.55721,1.012192,4.349024,2.390842,0.87129,3.792479,2.473907,0.170142,4.064562,2.613138,1.022192,4.00579,1.976444,0.841086,3.69039,2.305475,0.780126,3.754771,1.922779,0.832278,4.273332,2.375084,0.863515,3.8889,3.739016,1.767739,4.389881,2.107417,0.878104,2014-07-30
0.0,1.831667,0.53756,0.979256,2.582137,0.707464,0.970443,1.781021,0.673073,0.796919,1.7643,0.61752,0.972991,2.187432,0.944718,0.729527,2.249954,0.588258,0.970443,1.781021,0.673073,0.562336,2.149271,0.745952,0.523823,2.034285,0.575571,2.599446,2.118945,0.121257,0.992543,2.204925,0.782496,0.51738,1.73681,0.578112,0.477248,2.023988,0.531104,0.479759,1.669447,0.584217,0.655647,2.012325,0.586036,0.951273,3.1778,1.467832,2.411234,1.827753,0.727474,2014-07-31
6.958338,3.151029,1.04432,6.214856,3.61952,1.09456,5.985798,2.232415,1.028217,4.971938,2.22919,0.910231,2.535258,2.109614,1.040958,5.143236,2.235757,0.888073,5.985798,2.232415,1.028217,3.80628,2.122697,0.965669,3.68279,2.015374,0.799646,4.838686,2.230412,0.208382,2.46554,2.114882,0.883164,4.199521,2.250235,0.832052,4.422923,2.290665,0.785803,4.272793,2.229714,0.845916,3.779604,2.079621,0.801281,2.546738,3.758618,1.540723,7.228367,2.31898,1.057344,2014-08-01
4.445462,2.122929,0.854634,2.695889,2.596412,0.827152,2.647388,1.76909,0.783013,2.645805,1.769361,0.737282,5.555287,2.248962,1.206986,2.970182,2.160686,0.733611,2.647388,1.76909,0.783013,2.506907,2.154948,0.866355,3.067036,1.923865,0.737404,3.889233,2.221609,0.166197,5.671635,2.229048,1.070484,3.287666,1.755478,0.759094,3.348408,2.120176,0.71659,3.275012,1.727457,0.765981,2.882385,1.95134,0.721047,5.557422,2.874449,1.73088,4.706283,1.809416,0.880823,2014-08-02
2.792209,1.298677,0.7284,1.488914,1.834244,0.732601,1.398381,1.09551,0.694412,1.212721,1.087607,0.63904,4.257121,2.025042,1.148238,1.477298,2.050531,0.645497,1.398381,1.09551,0.694412,4.896635,2.178778,1.009568,1.307467,1.524563,0.653188,1.135475,2.082651,0.072744,4.375487,2.03322,1.030191,1.213988,1.007226,0.621733,1.067924,1.59501,0.565774,1.28443,0.90746,0.634316,1.169937,1.592708,0.633806,4.251459,2.328406,1.578392,0.655715,1.224404,0.594644,2014-08-03
2.702318,2.429881,0.717061,3.440567,2.983114,0.873806,3.281271,1.8704,0.829255,2.96669,1.837089,0.762337,8.177317,2.431867,1.336418,3.258037,2.074808,0.768055,3.281271,1.8704,0.829255,8.801973,2.282583,1.313048,2.185001,1.782372,0.704966,3.899663,2.208482,0.170953,8.39655,2.39529,1.235134,2.543525,1.761409,0.712236,2.621036,2.15125,0.668338,2.891177,1.683816,0.745687,2.429336,1.820187,0.715381,8.176699,3.614169,1.84633,7.514327,1.996395,1.059685,2014-08-04
2.306624,2.733258,0.68341,2.614371,3.248694,0.807712,2.534836,2.064964,0.764116,2.638337,2.060264,0.728743,9.265364,2.907484,1.436136,3.017858,2.846736,0.732764,2.534836,2.064964,0.764116,4.067935,2.723781,0.970086,3.685257,2.702943,0.778999,6.022269,3.032997,0.261452,9.533324,2.986114,1.374743,3.099131,2.056996,0.739491,2.727221,2.593591,0.667521,3.137634,2.034241,0.750884,3.353729,2.671914,0.753859,9.21958,3.649604,1.887519,7.436428,2.112144,1.070448,2014-08-05
0.842368,1.741613,0.571657,0.813403,2.217547,0.669048,0.794407,1.542609,0.633273,0.942949,1.545394,0.600335,1.156409,2.488125,0.793062,1.236901,2.540668,0.596907,0.794407,1.542609,0.633273,3.789704,2.551774,0.907466,2.635577,2.306912,0.69116,2.2323,2.673053,0.101792,1.170241,2.530849,0.75163,1.670743,1.498308,0.629345,1.120677,1.943499,0.545798,1.292452,1.463215,0.609674,1.970535,2.340889,0.642714,1.143274,2.75852,1.208198,0.328457,1.638298,0.550613,2014-08-06
0.0,0.372291,0.505612,0.146169,0.765677,0.61495,0.139256,0.450468,0.583868,0.24524,0.436385,0.549433,0.0,1.452573,0.667411,0.391816,1.163054,0.544662,0.139256,0.450468,0.583868,4.892129,1.244947,1.013748,0.921158,0.524163,0.587857,0.0,1.259545,0.002382,0.0,1.291849,0.648585,0.590796,0.402603,0.553817,0.358409,0.726322,0.49473,0.365103,0.339353,0.543903,0.697325,0.774175,0.565235,0.0,1.245719,1.08274,0.0,0.60726,0.511846,2014-08-07
0.0,1.115312,0.501283,0.0,1.507361,0.599669,0.0,0.953359,0.552136,0.0,0.937273,0.509762,0.0,1.731303,0.63804,0.0,1.784319,0.490794,0.0,0.953359,0.552136,1.223307,1.604521,0.757206,0.0,1.566499,0.46389,0.0,1.850955,0.002381,0.0,1.749715,0.641925,0.0,0.923307,0.486883,0.0,1.288767,0.451746,0.0,0.890102,0.491424,0.0,1.598559,0.466248,0.0,1.880479,1.050011,0.0,1.100193,0.507035,2014-08-08
0.0,2.354416,0.497012,0.0,3.204548,0.595258,0.0,2.160397,0.547433,0.0,2.154724,0.505358,0.0,2.596567,0.617539,0.0,2.760544,0.486205,0.0,2.160397,0.547433,0.0,2.572494,0.63797,0.0,2.704279,0.459284,0.0,2.827684,0.002381,0.0,2.70118,0.63531,0.0,2.130095,0.482453,0.0,2.561786,0.447371,0.0,2.126592,0.486836,0.0,2.679431,0.461673,0.0,3.734262,1.019242,0.0,2.236591,0.502281,2014-08-09
1.928725,2.317928,0.633451,0.0,2.722602,0.590842,0.0,1.993131,0.542747,0.0,1.993872,0.500987,0.0,2.874368,0.604174,0.0,3.015069,0.481658,0.0,1.993131,0.542747,1.173376,2.776983,0.698819,0.0,3.047746,0.454744,0.249876,3.023042,0.010627,0.0,2.988521,0.628732,0.0,1.970845,0.478073,0.0,2.413577,0.44304,0.0,1.957713,0.482305,0.0,3.013369,0.457161,0.0,3.307908,0.990245,0.647007,2.043721,0.548756,2014-08-10
2.010798,1.234469,0.635195,0.0,1.492679,0.586423,0.0,1.150384,0.53808,0.0,1.124084,0.49665,0.0,2.127415,0.595055,0.0,2.195455,0.477152,0.0,1.150384,0.53808,1.223307,2.041864,0.719607,0.0,1.807745,0.450269,0.260509,2.099397,0.025726,0.0,2.122648,0.622192,0.0,1.083451,0.473743,0.0,1.648862,0.438754,0.0,1.007946,0.477829,0.0,1.894027,0.45271,0.0,2.021376,0.962859,0.867155,1.210218,0.568438,2014-08-11
0.0,1.185688,0.484535,0.835787,1.571003,0.643979,0.808234,1.149394,0.615886,0.745049,1.12863,0.57075,0.192885,1.818825,0.638149,0.838638,1.839928,0.571824,0.808234,1.149394,0.615886,2.435652,1.96087,0.797515,0.283237,1.480057,0.547163,0.153851,1.85691,0.033414,0.135386,1.810806,0.671326,1.094693,1.037663,0.57426,1.557355,1.607484,0.557313,1.300329,0.947062,0.594911,0.488152,1.51904,0.553162,0.221635,2.187819,0.95417,0.200813,1.276389,0.52593,2014-08-12
0.214303,1.513112,0.496075,1.195201,2.047502,0.666167,1.153972,1.296786,0.635951,1.112466,1.208109,0.59285,1.361317,2.379372,0.695566,1.29902,2.304618,0.595233,1.153972,1.296786,0.635951,2.816988,2.332983,0.829841,0.586989,1.810162,0.557331,0.347672,2.440941,0.033577,1.317778,2.34274,0.727823,1.490804,1.07036,0.600995,1.93096,1.773878,0.591742,1.663917,0.965497,0.620349,0.815897,1.869964,0.565943,1.376821,2.62647,1.019132,0.987159,1.50257,0.56989,2014-08-13
1.821991,0.947833,0.608919,1.634012,1.331637,0.694174,1.587459,0.840687,0.658175,1.482621,0.798009,0.612251,1.85967,1.575343,0.729253,1.587831,1.450634,0.603156,1.587459,0.840687,0.658175,2.632914,1.747704,0.782296,0.858141,0.875207,0.568258,1.35072,1.592987,0.070096,1.804184,1.507878,0.761844,1.0233,0.707047,0.562418,0.902081,1.029009,0.512075,0.912519,0.612191,0.561929,1.011897,0.984102,0.572383,1.907596,1.975384,1.036626,1.573204,1.077705,0.607127,2014-08-14
1.666593,1.117837,0.593611,1.351548,1.500887,0.668812,1.316605,0.84178,0.64039,1.18082,0.819387,0.590601,0.677738,1.699256,0.64736,1.19379,1.613663,0.588829,1.316605,0.84178,0.64039,2.443126,1.723191,0.799308,0.577605,1.22372,0.551683,2.89701,1.717181,0.13879,0.602058,1.682897,0.676087,0.686937,0.754281,0.534263,0.606421,1.332306,0.488591,0.616302,0.702906,0.534565,0.721303,1.289433,0.555236,0.743429,2.128326,0.924214,1.562545,1.061185,0.599949,2014-08-15
0.0,1.709595,0.468659,0.0,2.030567,0.564423,0.0,1.481972,0.515151,0.0,1.466398,0.475529,0.0,2.312942,0.566162,0.0,2.363177,0.455301,0.0,1.481972,0.515151,0.0,2.264163,0.591626,0.0,2.149081,0.428853,1.76438,2.189623,0.09029,0.0,2.370428,0.590213,0.0,1.442343,0.452863,0.0,2.129958,0.418118,0.0,1.408739,0.456306,0.0,2.149391,0.431369,0.0,2.692066,0.845662,1.037711,1.669148,0.556858,2014-08-16
0.0,0.905094,0.46482,0.0,1.210139,0.560064,0.0,0.922032,0.510661,0.0,0.880583,0.471423,0.0,1.972834,0.561089,0.0,2.017215,0.451072,0.0,0.922032,0.510661,0.0,1.993538,0.585267,0.0,1.767621,0.424757,0.0,2.070848,0.002378,0.0,2.063967,0.583983,0.0,0.817949,0.448841,0.0,1.417783,0.414149,0.0,0.797002,0.452169,0.0,1.747575,0.42728,0.0,1.842432,0.825481,0.0,1.144813,0.466258,2014-08-17
0.0,1.530063,0.461033,0.883179,2.091265,0.62091,0.807748,1.598404,0.594238,0.461199,1.582245,0.533183,0.0,2.050301,0.556066,0.490183,1.707567,0.541846,0.807748,1.598404,0.594238,1.218304,1.693921,0.702637,0.0,1.640749,0.420722,0.137405,1.736361,0.03679,0.0,2.095397,0.577814,0.0,1.542617,0.444869,0.0,2.024824,0.410232,0.0,1.440394,0.448088,0.0,1.745403,0.423249,0.0,2.418784,0.806206,0.0,1.815124,0.462007,2014-08-18
0.534017,1.481793,0.49595,6.655747,3.079014,1.042288,6.33413,1.944267,0.95839,4.732097,1.908792,0.808733,3.767327,2.038286,0.817754,4.610399,2.099025,0.768999,6.33413,1.944267,0.95839,1.760049,1.881449,0.723184,2.249967,1.783897,0.630972,0.410635,1.893502,0.036914,3.793279,2.013056,0.84871,2.366878,1.850385,0.628494,2.331108,2.048412,0.57442,2.195829,1.760627,0.623455,2.36613,1.795795,0.63376,3.752371,3.368955,1.071689,0.613708,2.089331,0.518161,2014-08-19
0.726791,1.3677,0.506184,6.774333,2.463995,1.046447,6.503345,1.600665,0.98311,5.124439,1.576221,0.844348,7.011852,2.065341,1.035225,5.020557,1.884764,0.811927,6.503345,1.600665,0.98311,1.732877,1.788502,0.700373,2.626458,1.536088,0.653082,1.235822,1.802326,0.063687,7.11092,2.045504,1.070057,2.880585,1.567749,0.663571,2.83171,1.806652,0.615934,2.66532,1.484499,0.654115,2.857338,1.541038,0.664415,6.969159,3.022904,1.270081,1.453321,1.704516,0.567391,2014-08-20
0.319492,0.902503,0.473061,2.568848,1.769797,0.732018,2.423307,1.145697,0.668047,1.67792,1.090306,0.579661,3.4132,1.563801,0.775538,1.77503,1.490447,0.55038,2.423307,1.145697,0.668047,1.274133,1.465261,0.647202,0.441531,1.18257,0.465551,0.997787,1.422237,0.046719,3.476134,1.525655,0.805757,0.786537,1.023713,0.497757,0.871115,1.277008,0.45756,0.794443,0.942279,0.503032,0.623522,1.239419,0.473491,3.390046,2.359089,0.963288,1.065319,1.241104,0.529035,2014-08-21
1.991459,1.205576,0.590182,8.131742,1.924239,1.136951,7.726445,1.209551,1.036057,5.818641,1.119352,0.866346,5.056457,1.781518,0.857294,5.841519,1.626626,0.819639,7.726445,1.209551,1.036057,2.753968,1.504283,0.740706,2.764036,1.154115,0.637296,1.571936,1.401854,0.074047,5.101871,1.699165,0.886093,3.979445,1.028278,0.721113,4.621389,1.240684,0.702486,4.179052,0.935133,0.74201,3.160605,1.206875,0.657604,5.044556,2.551324,1.071131,1.966655,1.213859,0.590031,2014-08-22
4.391339,2.522513,0.759712,16.043148,3.496886,1.714005,15.454377,1.970833,1.561862,12.825175,1.903477,1.336442,16.36499,3.188419,1.577093,12.66567,2.777411,1.239194,15.454377,1.970833,1.561862,10.667538,2.642756,1.231969,7.58419,2.292123,0.909238,4.207083,2.179412,0.172115,16.625566,3.154386,1.625758,8.108912,1.82882,0.991845,8.191882,2.128504,0.935257,7.872207,1.812462,0.982542,8.105243,2.267765,0.94709,16.269836,3.746733,1.908897,4.94325,1.76924,0.783685,2014-08-23
2.574796,0.607042,0.625015,9.85868,1.222909,1.254639,9.541333,0.857305,1.167808,8.130084,0.812163,1.027276,11.789499,1.736159,1.352252,7.984584,1.54569,0.971177,9.541333,0.857305,1.167808,8.12814,1.506475,1.115239,5.0713,1.195811,0.760386,2.677543,1.255469,0.118983,11.998048,1.671859,1.391473,4.532023,0.764906,0.747282,4.03031,1.122794,0.66468,4.120886,0.70739,0.72351,5.260029,1.194036,0.775352,11.709013,1.856476,1.5599,3.26214,0.799009,0.670432,2014-08-24
0.36695,1.247696,0.462322,3.159993,1.607175,0.758019,2.948306,1.009887,0.693639,1.961948,0.988849,0.590787,2.283523,1.422856,0.676618,1.994942,1.302697,0.567151,2.948306,1.009887,0.693639,1.402316,1.344557,0.643499,0.920396,0.774352,0.509448,1.302962,1.121063,0.076371,2.313875,1.325979,0.706101,0.985125,0.974876,0.505123,1.026909,1.2386,0.462243,1.051091,0.921211,0.514558,0.88947,0.843361,0.506197,2.276091,2.089778,0.845385,0.704382,1.096218,0.497216,2014-08-25
6.807669,2.902166,0.922512,9.837094,3.156426,1.243526,9.373038,1.867906,1.136577,7.093618,1.846947,0.938773,6.382689,1.716804,0.955726,7.14685,1.789036,0.896582,9.373038,1.867906,1.136577,4.498428,1.64294,0.842605,2.982043,1.242845,0.643189,5.360133,1.762653,0.221194,6.440451,1.681526,0.984674,4.553564,1.852181,0.742602,5.197944,1.844991,0.722703,4.916814,1.820698,0.771761,3.665665,1.38777,0.677185,6.384051,3.523528,1.150505,8.402638,1.943421,1.007381,2014-08-26
7.842621,2.601854,0.993325,12.0357,3.205577,1.400077,11.543504,1.888231,1.282574,9.23783,1.840012,1.082259,9.144056,2.252385,1.108649,9.526163,2.24482,1.03878,11.543504,1.888231,1.282574,6.917585,2.113986,0.976576,6.111692,2.000843,0.801503,7.174766,2.201337,0.285131,9.217186,2.278334,1.133463,6.79755,1.799286,0.889935,6.908903,1.860756,0.841644,6.732523,1.757536,0.891989,6.302916,2.001231,0.817607,9.147369,3.638323,1.354258,8.802455,1.878795,1.052744,2014-08-27
1.192794,3.103761,0.511552,6.340469,3.676683,0.978239,6.069021,1.981109,0.895894,4.883002,1.983006,0.77533,6.468902,1.937899,0.936679,5.21045,1.874968,0.752035,6.069021,1.981109,0.895894,6.359193,1.984044,0.934104,4.464199,1.786435,0.697704,3.13053,1.71166,0.131754,6.527937,1.974926,0.958405,3.619167,2.009484,0.666726,3.073412,1.564839,0.581014,3.287807,2.016773,0.647397,3.972149,1.735837,0.664838,6.467661,3.853405,1.148868,0.842239,1.937374,0.481036,2014-08-28
0.437058,2.052292,0.453918,0.942378,2.57211,0.578775,0.918585,1.635107,0.523815,0.770478,1.650884,0.478782,1.34028,1.501776,0.578868,0.819807,1.516289,0.449531,0.918585,1.635107,0.523815,2.551754,1.6374,0.668053,0.303074,1.441168,0.405457,1.367685,1.621536,0.047642,1.351936,1.566576,0.591254,0.380942,1.644719,0.431237,0.37176,1.370439,0.391608,0.439853,1.652648,0.438066,0.393438,1.457953,0.409348,1.345708,2.957287,0.760248,0.0,1.644225,0.418752,2014-08-29
0.960834,1.396852,0.488257,0.419127,1.765013,0.536467,0.40266,1.234013,0.488975,0.425544,1.2251,0.456826,0.0,1.51145,0.498484,0.534656,1.546935,0.433071,0.40266,1.234013,0.488975,0.0,1.516126,0.509596,0.213548,1.078453,0.417513,1.425885,1.616415,0.060704,0.0,1.545749,0.509315,0.981654,1.143337,0.474615,1.422404,1.365778,0.45352,1.125716,1.083426,0.487549,0.390991,1.193648,0.423651,0.0,2.211168,0.655436,0.158294,1.36689,0.428705,2014-08-30
1.031852,1.623156,0.490108,0.85609,2.034893,0.564434,0.822454,1.358078,0.518107,0.869196,1.348585,0.487784,0.0,1.424773,0.493953,1.092064,1.418987,0.474819,0.822454,1.358078,0.518107,0.0,1.401875,0.504332,0.436183,1.019672,0.436698,0.0,1.520472,0.002372,0.0,1.459785,0.504092,2.005081,1.293669,0.546876,2.905337,1.409855,0.558962,2.299335,1.230188,0.571578,0.79862,1.093066,0.45561,0.0,2.395766,0.651655,0.323323,1.472435,0.437698,2014-08-31
0.158792,1.835172,0.424343,0.0,2.615671,0.497976,0.0,1.613747,0.448106,0.0,1.632855,0.414863,0.0,1.582435,0.489472,0.0,1.73575,0.393541,0.0,1.613747,0.448106,0.0,1.58117,0.499145,0.0,1.573269,0.370174,0.0,1.75316,0.002371,0.0,1.654444,0.498942,0.0,1.677591,0.394289,0.0,1.663001,0.360807,0.0,1.6862,0.396341,0.0,1.529349,0.372621,0.0,2.911771,0.64785,0.0,1.581017,0.408016,2014-09-01
0.0,1.74549,0.409856,0.0,2.855444,0.494109,0.0,1.969767,0.444281,0.0,1.977544,0.411427,1.108277,1.696018,0.558552,0.0,1.782007,0.390092,0.0,1.969767,0.444281,0.0,1.635535,0.494034,0.0,1.501955,0.366954,0.0,1.742372,0.002371,1.127035,1.692907,0.573012,0.0,1.953154,0.391016,0.0,1.688149,0.357641,0.0,1.93905,0.393005,0.0,1.512879,0.369388,1.156047,3.239171,0.730616,0.0,2.002963,0.404533,2014-09-02
0.0,1.242206,0.406788,0.0,2.405378,0.49028,0.0,1.626099,0.4405,0.0,1.637419,0.408031,1.155437,1.330097,0.576749,0.0,1.491239,0.386688,0.0,1.626099,0.4405,0.0,1.506185,0.488999,0.0,1.340199,0.363781,0.0,1.519712,0.002371,1.174994,1.344963,0.591483,0.0,1.642561,0.387783,0.0,1.392714,0.354517,0.0,1.618205,0.389712,0.0,1.345368,0.366203,1.205241,2.633291,0.730414,0.0,1.71568,0.401094,2014-09-03
2.394004,2.168051,0.574903,3.565664,3.138444,0.746185,3.318526,1.916488,0.66307,2.635353,1.952885,0.583696,0.394748,1.313802,0.498568,2.887934,1.623839,0.552508,3.318526,1.916488,0.66307,4.822963,1.694954,0.775291,3.086565,1.622055,0.563307,2.047982,1.604624,0.072326,0.408684,1.383618,0.506981,2.881989,1.976268,0.579127,2.860687,1.409236,0.520433,3.019434,1.960972,0.590945,2.776177,1.623883,0.541107,0.411557,3.327621,0.66709,3.250744,1.896965,0.616419,2014-09-04
2.827697,2.140465,0.602812,3.717395,2.562226,0.753344,3.459739,1.65322,0.682338,2.747496,1.644056,0.598014,0.411546,1.53949,0.495238,3.010825,1.674821,0.581328,3.459739,1.65322,0.682338,9.77611,2.087998,1.122048,3.217908,1.418022,0.59256,3.047879,1.738752,0.119129,0.426075,1.59262,0.503095,3.004626,1.62306,0.595979,2.982419,1.529438,0.551605,3.147921,1.599167,0.609053,2.894312,1.420972,0.567216,0.42907,2.863841,0.664498,3.918552,1.686376,0.670118,2014-09-05
0.345941,1.644522,0.422519,0.0,2.319726,0.479021,0.0,1.586989,0.429418,0.0,1.580441,0.398082,0.0,1.561258,0.467867,0.0,1.659537,0.376749,0.0,1.586989,0.429418,6.11829,1.932492,0.879587,0.0,1.422032,0.354541,1.733607,1.776895,0.066796,0.0,1.64015,0.474295,0.0,1.548438,0.378331,0.0,1.501001,0.345413,0.0,1.535209,0.380092,0.0,1.402993,0.356923,0.0,2.537745,0.628504,0.55201,1.625213,0.430894,2014-09-06
0.144696,1.277941,0.405226,0.32463,2.231921,0.498935,0.297551,1.520961,0.453997,0.183781,1.492658,0.415811,0.0,1.632208,0.463719,0.19555,1.714867,0.393929,0.297551,1.520961,0.453997,1.218054,1.654464,0.551387,0.0,1.455729,0.351551,0.815295,1.658455,0.042133,0.0,1.71684,0.469584,0.0,1.450104,0.375261,0.0,1.476533,0.342463,0.0,1.416037,0.376969,0.0,1.420824,0.353919,0.0,2.481842,0.624584,0.0,1.609509,0.387787,2014-09-07
6.138854,2.211398,0.829597,8.178405,2.309867,1.065536,7.726041,1.555538,0.947164,6.193532,1.510953,0.810408,4.811027,1.913432,0.7429,5.997863,1.956748,0.729629,7.726041,1.555538,0.947164,2.755979,1.792842,0.620594,2.261171,1.212891,0.508651,1.293062,1.702966,0.047031,4.84062,1.894005,0.754195,3.052526,1.443704,0.58331,3.513143,1.450779,0.554696,3.520142,1.392168,0.617582,3.020825,1.29123,0.55233,4.92849,2.75728,0.988462,4.126268,1.584181,0.659519,2014-09-08
12.740509,1.613838,1.296755,22.12405,2.222856,2.073425,21.089527,1.553181,1.874172,17.863722,1.472852,1.613683,25.833565,2.873961,2.133919,17.917084,2.319981,1.510826,21.089527,1.553181,1.874172,14.662665,2.3085,1.384119,12.691626,1.75306,1.166239,12.193641,1.972324,0.45791,26.209333,2.72304,2.177364,10.790023,1.373948,1.105688,9.416561,1.478092,0.947875,10.738066,1.321448,1.10889,12.82012,1.72053,1.183744,26.461514,2.673511,2.59034,10.122653,1.36389,1.076958,2014-09-09
