date,sub_basin,nearest_station,distance_km,precip_mm_day,ET_mm_day,runoff_mm_day
2015-03-09,EAQ,nrcs_737,3.88,0.0,0.59406,0.365856
2015-03-10,EAQ,nrcs_737,3.88,0.0,0.544849,0.363428
2015-03-11,EAQ,nrcs_737,3.88,0.0,0.585737,0.361027
2015-03-12,EAQ,nrcs_737,3.88,0.0,0.750689,0.358652
2015-03-13,EAQ,nrcs_737,3.88,0.0,1.185025,0.356303
2015-03-14,EAQ,nrcs_737,3.88,0.0,1.42594,0.353981
2015-03-15,EAQ,nrcs_737,3.88,1.050201,0.801604,0.351683
2015-03-16,EAQ,nrcs_737,3.88,1.09489,0.858668,0.34941
2015-03-17,EAQ,nrcs_737,3.88,1.051098,0.725206,0.347162
2015-03-18,EAQ,nrcs_737,3.88,1.995357,0.785494,0.610835
2015-03-19,EAQ,nrcs_737,3.88,0.93781,1.227325,0.398243
2015-03-20,EAQ,nrcs_737,3.88,0.0,0.837903,0.390845
2015-03-21,EAQ,nrcs_737,3.88,0.0,0.817927,0.379246
2015-03-22,EAQ,nrcs_737,3.88,0.0,0.539881,0.715837
2015-03-23,EAQ,nrcs_737,3.88,1.580683,0.999996,0.791152
2015-03-24,EAQ,nrcs_737,3.88,2.811149,1.784324,0.524291
2015-03-25,EAQ,nrcs_737,3.88,1.46292,0.940759,0.372887
2015-03-26,EAQ,nrcs_737,3.88,3.489943,1.335296,0.344697
2015-03-27,EAQ,nrcs_737,3.88,3.366484,1.003306,0.325948
2015-03-28,EAQ,nrcs_737,3.88,0.0,0.278814,1.066902
2015-03-29,EAQ,nrcs_737,3.88,0.0,0.914331,2.380809
2015-03-30,EAQ,nrcs_737,3.88,0.0,0.651105,0.860365
2015-03-31,EAQ,nrcs_737,3.88,0.0,0.135094,1.151426
2015-04-01,EAQ,nrcs_737,3.88,0.163681,0.77341,1.161264
2015-04-02,EAQ,nrcs_737,3.88,0.170646,0.989631,0.413762
2015-04-03,EAQ,nrcs_737,3.88,0.0,0.779384,0.372995
2015-04-04,EAQ,nrcs_737,3.88,1.120656,1.079461,0.368153
2015-04-05,EAQ,nrcs_737,3.88,1.168343,1.39203,0.351143
2015-04-06,EAQ,nrcs_737,3.88,0.0,1.013096,0.325267
2015-04-07,EAQ,nrcs_737,3.88,0.0,0.969603,0.716253
2015-04-08,EAQ,nrcs_737,3.88,0.0,1.00188,0.357534
2015-04-09,EAQ,nrcs_737,3.88,0.0,1.400108,0.324398
2015-04-10,EAQ,nrcs_737,3.88,0.0,1.078342,0.299719
2015-04-11,EAQ,nrcs_737,3.88,1.120191,1.160921,0.298169
2015-04-12,EAQ,nrcs_737,3.88,1.167858,1.380629,0.297143
2015-04-13,EAQ,nrcs_737,3.88,1.120191,1.298409,0.506481
2015-04-14,EAQ,nrcs_737,3.88,2.313159,1.660986,0.693493
2015-04-15,EAQ,nrcs_737,3.88,1.194037,1.267897,0.347922
2015-04-16,EAQ,nrcs_737,3.88,1.96417,1.337063,0.325477
2015-04-17,EAQ,nrcs_737,3.88,9.746796,2.157247,0.343414
2015-04-18,EAQ,nrcs_737,3.88,16.330677,3.230142,0.362143
2015-04-19,EAQ,nrcs_737,3.88,9.77338,2.858864,0.380534
2015-04-20,EAQ,nrcs_737,3.88,3.432242,1.21621,0.39822
2015-04-21,EAQ,nrcs_737,3.88,2.365289,1.31058,0.415131
2015-04-22,EAQ,nrcs_737,3.88,0.0,1.216311,0.431282
2015-04-23,EAQ,nrcs_737,3.88,0.0,1.326587,0.446714
2015-04-24,EAQ,nrcs_737,3.88,1.150881,0.85045,0.712
2015-04-25,EAQ,nrcs_737,3.88,2.793883,1.019736,1.476816
2015-04-26,EAQ,nrcs_737,3.88,4.060806,1.565421,1.24484
2015-04-27,EAQ,nrcs_737,3.88,8.103378,1.504355,1.476374
2015-04-28,EAQ,nrcs_737,3.88,5.840746,1.485091,1.468886
2015-04-29,EAQ,nrcs_737,3.88,0.0,1.058529,1.335735
2015-04-30,EAQ,nrcs_737,3.88,0.0,1.637589,2.816617
2015-05-01,EAQ,nrcs_737,3.88,1.175094,1.11335,3.253706
2015-05-02,EAQ,nrcs_737,3.88,0.13475,0.556356,2.2529
2015-05-03,EAQ,nrcs_737,3.88,1.231792,1.173487,3.702478
2015-05-04,EAQ,nrcs_737,3.88,2.377938,1.427316,6.624173
2015-05-05,EAQ,nrcs_737,3.88,6.383708,1.839952,11.86815
2015-05-06,EAQ,nrcs_737,3.88,19.526907,2.735537,15.775069
2015-05-07,EAQ,nrcs_737,3.88,18.732479,2.156916,25.150702
2015-05-08,EAQ,nrcs_737,3.88,6.350427,1.313144,28.662498
2015-05-09,EAQ,nrcs_737,3.88,9.040552,1.478374,28.145468
2015-05-10,EAQ,nrcs_737,3.88,11.434803,2.436665,23.389271
2015-05-11,EAQ,nrcs_737,3.88,6.572833,2.072144,19.091124
2015-05-12,EAQ,nrcs_737,3.88,3.325761,1.650076,15.843028
2015-05-13,EAQ,nrcs_737,3.88,1.190802,1.530785,12.987599
2015-05-14,EAQ,nrcs_737,3.88,0.0,1.167683,9.814995
2015-05-15,EAQ,nrcs_737,3.88,0.941958,1.256257,8.487288
2015-05-16,EAQ,nrcs_737,3.88,5.524397,2.117003,8.123968
2015-05-17,EAQ,nrcs_737,3.88,12.027502,2.029344,9.269544
2015-05-18,EAQ,nrcs_737,3.88,10.355563,1.744287,9.067886
2015-05-19,EAQ,nrcs_737,3.88,8.540937,1.995281,8.325394
2015-05-20,EAQ,nrcs_737,3.88,6.968167,2.162341,7.886362
2015-05-21,EAQ,nrcs_737,3.88,2.990292,1.687954,7.749873
2015-05-22,EAQ,nrcs_737,3.88,8.579052,2.51996,8.368434
2015-05-23,EAQ,nrcs_737,3.88,10.191906,3.061873,8.33847
2015-05-24,EAQ,nrcs_737,3.88,7.491063,2.269986,7.755213
2015-05-25,EAQ,nrcs_737,3.88,9.334886,2.910039,7.375155
2015-05-26,EAQ,nrcs_737,3.88,6.510178,2.095907,6.776584
2015-05-27,EAQ,nrcs_737,3.88,2.350271,1.812084,5.9968
2015-05-28,EAQ,nrcs_737,3.88,1.51201,1.46953,5.65371
2015-05-29,EAQ,nrcs_737,3.88,1.364427,1.628387,5.383191
2015-05-30,EAQ,nrcs_737,3.88,2.097573,1.81654,5.253706
2015-05-31,EAQ,nrcs_737,3.88,2.143,1.97895,5.068274
2015-06-01,EAQ,nrcs_737,3.88,0.991896,1.581005,4.760986
2015-06-02,EAQ,nrcs_737,3.88,1.034104,2.248301,4.529317
2015-06-03,EAQ,nrcs_737,3.88,0.0,2.106067,4.134949
2015-06-04,EAQ,nrcs_737,3.88,0.0,2.322586,3.852768
2015-06-05,EAQ,nrcs_737,3.88,0.418104,2.043791,3.606448
2015-06-06,EAQ,nrcs_737,3.88,0.957302,2.070356,3.38186
2015-06-07,EAQ,nrcs_737,3.88,2.459333,2.148893,3.147334
2015-06-08,EAQ,nrcs_737,3.88,2.924042,2.068633,2.743876
2015-06-09,EAQ,nrcs_737,3.88,2.808521,2.182162,2.459414
2015-06-10,EAQ,nrcs_737,3.88,3.852104,2.472888,2.324364
2015-06-11,EAQ,nrcs_737,3.88,5.324646,2.793402,2.263389
2015-06-12,EAQ,nrcs_737,3.88,4.40125,2.271883,2.116862
2015-06-13,EAQ,nrcs_737,3.88,2.592104,2.764349,1.854896
2015-06-14,EAQ,nrcs_737,3.88,2.672281,2.038517,1.819128
2015-06-15,EAQ,nrcs_737,3.88,2.026906,2.137467,1.681512
2015-06-16,EAQ,nrcs_737,3.88,6.745188,2.756373,1.928164
2015-06-17,EAQ,nrcs_737,3.88,6.889532,2.415864,1.946623
2015-06-18,EAQ,nrcs_737,3.88,1.891469,3.025653,1.514821
2015-06-19,EAQ,nrcs_737,3.88,1.893,2.392562,1.485453
2015-06-20,EAQ,nrcs_737,3.88,0.966219,2.386519,1.379038
2015-06-21,EAQ,nrcs_737,3.88,0.0,2.507051,1.224455
2015-06-22,EAQ,nrcs_737,3.88,0.0,2.392332,1.187978
2015-06-23,EAQ,nrcs_737,3.88,0.0,2.603537,1.153897
2015-06-24,EAQ,nrcs_737,3.88,0.18849,2.322854,1.169482
2015-06-25,EAQ,nrcs_737,3.88,0.19651,2.568155,1.134199
2015-06-26,EAQ,nrcs_737,3.88,0.0,2.586461,1.063043
2015-06-27,EAQ,nrcs_737,3.88,0.0,2.851907,1.035868
2015-06-28,EAQ,nrcs_737,3.88,0.0,2.452991,1.009998
2015-06-29,EAQ,nrcs_737,3.88,0.0,2.715558,0.985327
2015-06-30,EAQ,nrcs_737,3.88,0.0,2.710419,0.961759
2015-07-01,EAQ,nrcs_737,3.88,0.0,2.183572,0.939208
2015-07-02,EAQ,nrcs_737,3.88,0.0,0.700731,0.917607
2015-07-03,EAQ,nrcs_737,3.88,0.595333,1.917514,1.030239
2015-07-04,EAQ,nrcs_737,3.88,4.694489,2.354766,1.207114
2015-07-05,EAQ,nrcs_737,3.88,7.5455,2.334337,1.39693
2015-07-06,EAQ,nrcs_737,3.88,7.456688,2.330227,1.339489
2015-07-07,EAQ,nrcs_737,3.88,9.190574,2.539488,1.455565
2015-07-08,EAQ,nrcs_737,3.88,11.747907,2.825044,1.608647
2015-07-09,EAQ,nrcs_737,3.88,13.054188,2.914685,1.672462
2015-07-10,EAQ,nrcs_737,3.88,7.509031,2.849658,1.267806
2015-07-11,EAQ,nrcs_737,3.88,2.090511,1.782574,0.871421
2015-07-12,EAQ,nrcs_737,3.88,2.131167,1.391244,0.878573
2015-07-13,EAQ,nrcs_737,3.88,2.194969,1.132537,0.939283
2015-07-14,EAQ,nrcs_737,3.88,6.422646,1.035217,1.193784
2015-07-15,EAQ,nrcs_737,3.88,8.366261,2.838381,1.348469
2015-07-16,EAQ,nrcs_737,3.88,5.897604,2.699944,1.110447
2015-07-17,EAQ,nrcs_737,3.88,3.020135,1.856646,0.937586
2015-07-18,EAQ,nrcs_737,3.88,0.311375,1.962403,0.743123
2015-07-19,EAQ,nrcs_737,3.88,0.324625,1.788202,0.734147
2015-07-20,EAQ,nrcs_737,3.88,3.023667,2.539943,0.877308
2015-07-21,EAQ,nrcs_737,3.88,4.844334,2.691537,1.022216
2015-07-22,EAQ,nrcs_737,3.88,4.816552,2.082188,0.987962
2015-07-23,EAQ,nrcs_737,3.88,3.182448,1.573106,0.932104
2015-07-24,EAQ,nrcs_737,3.88,0.88125,2.09699,0.763844
2015-07-25,EAQ,nrcs_737,3.88,4.818281,1.810805,0.960189
2015-07-26,EAQ,nrcs_737,3.88,4.065469,2.210382,0.962212
2015-07-27,EAQ,nrcs_737,3.88,0.0,3.175397,0.639182
2015-07-28,EAQ,nrcs_737,3.88,0.0,1.294495,0.633389
2015-07-29,EAQ,nrcs_737,3.88,0.0,1.157511,0.62783
2015-07-30,EAQ,nrcs_737,3.88,0.0,2.329336,0.622613
2015-07-31,EAQ,nrcs_737,3.88,0.0,2.034894,0.617872
2015-08-01,EAQ,nrcs_737,3.88,0.0,2.215758,0.613774
2015-08-02,EAQ,nrcs_737,3.88,1.454552,1.889061,0.741216
2015-08-03,EAQ,nrcs_737,3.88,2.504427,2.009898,0.812072
2015-08-04,EAQ,nrcs_737,3.88,5.809823,2.407968,1.00235
2015-08-05,EAQ,nrcs_737,3.88,4.983198,2.966512,0.99288
2015-08-06,EAQ,nrcs_737,3.88,0.0,2.53188,0.608737
2015-08-07,EAQ,nrcs_737,3.88,0.37649,1.194867,0.653933
2015-08-08,EAQ,nrcs_737,3.88,1.333,1.638861,0.728182
2015-08-09,EAQ,nrcs_737,3.88,1.880365,2.540777,0.765755
2015-08-10,EAQ,nrcs_737,3.88,1.964313,3.117864,0.744687
2015-08-11,EAQ,nrcs_737,3.88,3.226938,1.965405,0.876792
2015-08-12,EAQ,nrcs_737,3.88,3.388156,1.856261,0.912548
2015-08-13,EAQ,nrcs_737,3.88,2.091511,2.363001,0.806688
2015-08-14,EAQ,nrcs_737,3.88,0.942229,1.049964,0.75569
2015-08-15,EAQ,nrcs_737,3.88,0.0,1.454956,0.639875
2015-08-16,EAQ,nrcs_737,3.88,0.165479,2.090376,0.701724
2015-08-17,EAQ,nrcs_737,3.88,1.099302,1.581487,0.783634
2015-08-18,EAQ,nrcs_737,3.88,3.716208,2.068759,0.91322
2015-08-19,EAQ,nrcs_737,3.88,2.86701,2.081583,0.855051
2015-08-20,EAQ,nrcs_737,3.88,0.0,1.903397,0.644789
2015-08-21,EAQ,nrcs_737,3.88,0.0,1.393159,0.644296
2015-08-22,EAQ,nrcs_737,3.88,0.0,1.17568,0.643385
2015-08-23,EAQ,nrcs_737,3.88,0.0,2.263438,0.642091
2015-08-24,EAQ,nrcs_737,3.88,0.0,0.649953,0.640439
2015-08-25,EAQ,nrcs_737,3.88,0.0,1.103852,0.638471
2015-08-26,EAQ,nrcs_737,3.88,2.290271,1.365941,0.840913
2015-08-27,EAQ,nrcs_737,3.88,17.207418,2.963977,1.755827
2015-08-28,EAQ,nrcs_737,3.88,20.035261,2.585665,2.051657
2015-08-29,EAQ,nrcs_737,3.88,4.780053,1.585008,0.977394
2015-08-30,EAQ,nrcs_737,3.88,0.555188,1.328377,0.680616
2015-08-31,EAQ,nrcs_737,3.88,1.134,1.285318,0.733669
2015-09-01,EAQ,nrcs_737,3.88,0.968885,1.702018,0.709435
2015-09-02,EAQ,nrcs_737,3.88,1.162375,1.601175,0.722002
2015-09-03,EAQ,nrcs_737,3.88,5.329719,1.937176,0.954637
2015-09-04,EAQ,nrcs_737,3.88,11.861355,2.381598,1.376406
2015-09-05,EAQ,nrcs_737,3.88,9.956844,2.17564,1.283561
2015-09-06,EAQ,nrcs_737,3.88,5.551438,1.945972,0.966787
2015-09-07,EAQ,nrcs_737,3.88,2.684156,1.777245,0.782802
2015-09-08,EAQ,nrcs_737,3.88,3.436688,1.848977,0.799921
2015-09-09,EAQ,nrcs_737,3.88,4.154438,1.354349,0.891047
2015-09-10,EAQ,nrcs_737,3.88,1.034104,1.117713,0.676326
2015-09-11,EAQ,nrcs_737,3.88,0.0,0.82231,0.578494
2015-09-12,EAQ,nrcs_737,3.88,0.0,1.609215,0.574327
2015-09-13,EAQ,nrcs_737,3.88,0.0,1.618326,0.5702
2015-09-14,EAQ,nrcs_737,3.88,1.297396,1.091763,0.64067
2015-09-15,EAQ,nrcs_737,3.88,13.975532,2.098201,1.484372
2015-09-16,EAQ,nrcs_737,3.88,15.312772,1.695108,1.658154
2015-09-17,EAQ,nrcs_737,3.88,3.244031,0.057014,0.820376
2015-09-18,EAQ,nrcs_737,3.88,1.042271,0.84651,0.677327
2015-09-19,EAQ,nrcs_737,3.88,1.066313,1.76449,0.624133
2015-09-20,EAQ,nrcs_737,3.88,1.111688,1.980148,0.636649
2015-09-21,EAQ,nrcs_737,3.88,0.0,1.289056,0.587372
2015-09-22,EAQ,nrcs_737,3.88,0.0,1.268126,0.605948
2015-09-23,EAQ,nrcs_737,3.88,0.0,0.13973,0.628177
2015-09-24,EAQ,nrcs_737,3.88,0.0,1.944362,0.655489
2015-09-25,EAQ,nrcs_737,3.88,0.0,1.036581,0.689049
2015-09-26,EAQ,nrcs_737,3.88,0.0,0.993943,0.727132
2015-09-27,EAQ,nrcs_737,3.88,0.0,0.41895,0.765724
2015-09-28,EAQ,nrcs_737,3.88,0.0,-0.095928,0.801602
2015-09-29,EAQ,nrcs_737,3.88,0.0,0.413959,0.851213
2015-09-30,EAQ,nrcs_737,3.88,0.0,-0.03469,0.920312
2015-10-01,EAQ,nrcs_737,3.88,1.138771,0.921279,1.134718
2015-10-02,EAQ,nrcs_737,3.88,1.324313,0.615163,1.218725
2015-10-03,EAQ,nrcs_737,3.88,0.142917,1.227781,1.135076
2015-10-04,EAQ,nrcs_737,3.88,1.138281,1.511503,1.24266
2015-10-05,EAQ,nrcs_737,3.88,3.762417,1.0884,1.469836
2015-10-06,EAQ,nrcs_737,3.88,4.982428,1.263251,1.589097
2015-10-07,EAQ,nrcs_737,3.88,2.394875,0.691469,1.454799
2015-10-08,EAQ,nrcs_737,3.88,0.0,0.903755,1.237865
2015-10-09,EAQ,nrcs_737,3.88,0.0,0.298821,1.233774
2015-10-10,EAQ,nrcs_737,3.88,0.0,0.88672,1.224771
2015-10-11,EAQ,nrcs_737,3.88,0.0,0.210456,1.212088
2015-10-12,EAQ,nrcs_737,3.88,0.0,0.905552,1.196737
2015-10-13,EAQ,nrcs_737,3.88,0.0,0.917145,1.179465
2015-10-14,EAQ,nrcs_737,3.88,0.0,0.855871,1.160857
2015-10-15,EAQ,nrcs_737,3.88,0.0,1.075902,1.141371
2015-10-16,EAQ,nrcs_737,3.88,0.0,1.542824,1.121339
2015-10-17,EAQ,nrcs_737,3.88,1.146604,2.320266,1.17217
2015-10-18,EAQ,nrcs_737,3.88,2.47076,0.981931,1.257744
2015-10-19,EAQ,nrcs_737,3.88,5.428916,1.776971,1.395909
2015-10-20,EAQ,nrcs_737,3.88,8.046448,1.233528,1.638043
2015-10-21,EAQ,nrcs_737,3.88,4.371938,1.267998,1.325206
2015-10-22,EAQ,nrcs_737,3.88,7.057407,1.626516,1.451156
2015-10-23,EAQ,nrcs_737,3.88,7.110542,1.606187,1.510306
2015-10-24,EAQ,nrcs_737,3.88,0.239385,1.184606,0.976794
2015-10-25,EAQ,nrcs_737,3.88,1.267042,0.706704,1.021068
2015-10-26,EAQ,nrcs_737,3.88,2.690813,0.881375,1.107012
2015-10-27,EAQ,nrcs_737,3.88,1.801698,1.384534,0.974436
2015-10-28,EAQ,nrcs_737,3.88,3.923261,0.942954,0.89067
2015-10-29,EAQ,nrcs_737,3.88,4.939479,1.424449,0.923464
2015-10-30,EAQ,nrcs_737,3.88,1.308708,0.720456,0.954265
2015-10-31,EAQ,nrcs_737,3.88,0.0,0.401033,0.845736
2015-11-01,EAQ,nrcs_737,3.88,0.0,0.487529,0.967299
2015-11-02,EAQ,nrcs_737,3.88,0.0,0.241871,1.698025
2015-11-03,EAQ,nrcs_737,3.88,1.169125,0.331439,2.922864
2015-11-04,EAQ,nrcs_737,3.88,7.438542,1.888533,0.964928
2015-11-05,EAQ,nrcs_737,3.88,10.279584,2.282452,0.75793
2015-11-06,EAQ,nrcs_737,3.88,4.481094,1.038306,0.749319
2015-11-07,EAQ,nrcs_737,3.88,2.88099,0.639104,0.74308
2015-11-08,EAQ,nrcs_737,3.88,2.433667,0.609068,0.737462
2015-11-09,EAQ,nrcs_737,3.88,1.182833,0.351715,0.732139
2015-11-10,EAQ,nrcs_737,3.88,6.101584,0.8878,0.727057
2015-11-11,EAQ,nrcs_737,3.88,5.075583,1.013191,0.722222
2015-11-12,EAQ,nrcs_737,3.88,0.0,0.047776,0.717645
2015-11-13,EAQ,nrcs_737,3.88,1.159823,0.312043,0.713339
2015-11-14,EAQ,nrcs_737,3.88,1.209177,0.353071,0.709309
2015-11-15,EAQ,nrcs_737,3.88,2.601646,0.62299,0.705553
2015-11-16,EAQ,nrcs_737,3.88,9.040709,1.573375,0.702066
2015-11-17,EAQ,nrcs_737,3.88,7.923438,1.748953,0.698831
2015-11-18,EAQ,nrcs_737,3.88,3.858032,0.719025,0.695831
2015-11-19,EAQ,nrcs_737,3.88,3.76499,0.571168,0.693039
2015-11-20,EAQ,nrcs_737,3.88,1.234188,0.534428,0.690428
2015-11-21,EAQ,nrcs_737,3.88,0.0,0.028223,0.687966
2015-11-22,EAQ,nrcs_737,3.88,0.0,0.090021,0.685622
2015-11-23,EAQ,nrcs_737,3.88,0.0,0.241965,0.683363
2015-11-24,EAQ,nrcs_737,3.88,0.0,0.537741,0.681158
2015-11-25,EAQ,nrcs_737,3.88,0.175271,0.326645,0.678977
2015-11-26,EAQ,nrcs_737,3.88,1.342552,0.584561,0.676794
2015-11-27,EAQ,nrcs_737,3.88,5.966458,1.305001,0.674586
2015-11-28,EAQ,nrcs_737,3.88,5.101698,1.313462,0.672331
2015-11-29,EAQ,nrcs_737,3.88,0.456458,0.353521,0.670015
2015-11-30,EAQ,nrcs_737,3.88,0.63,0.34331,0.667622
2015-12-01,EAQ,nrcs_737,3.88,0.180177,0.162126,0.665142
2015-12-02,EAQ,nrcs_737,3.88,0.0,0.167931,0.662569
2015-12-03,EAQ,nrcs_737,3.88,1.146604,0.52195,0.659898
2015-12-04,EAQ,nrcs_737,3.88,4.673885,0.735177,0.657126
2015-12-05,EAQ,nrcs_737,3.88,3.626511,1.103329,0.654252
2015-12-06,EAQ,nrcs_737,3.88,1.141708,0.445081,0.651278
2015-12-07,EAQ,nrcs_737,3.88,4.612969,1.162754,0.648205
2015-12-08,EAQ,nrcs_737,3.88,3.568323,0.371899,0.645039
2015-12-09,EAQ,nrcs_737,3.88,1.183323,0.293433,0.641791
2015-12-10,EAQ,nrcs_737,3.88,1.233677,0.579961,0.63845
2015-12-11,EAQ,nrcs_737,3.88,0.0,0.483844,0.635013
2015-12-12,EAQ,nrcs_737,3.88,0.561552,0.762625,0.631512
2015-12-13,EAQ,nrcs_737,3.88,1.727646,1.076571,0.627941
2015-12-14,EAQ,nrcs_737,3.88,4.685448,0.994568,0.624305
2015-12-15,EAQ,nrcs_737,3.88,3.90724,1.112175,0.62061
2015-12-16,EAQ,nrcs_737,3.88,2.551677,0.478134,0.616861
2015-12-17,EAQ,nrcs_737,3.88,2.61774,0.813176,0.613064
2015-12-18,EAQ,nrcs_737,3.88,2.643375,0.464966,0.609224
2015-12-19,EAQ,nrcs_737,3.88,5.991333,0.544356,0.605346
2015-12-20,EAQ,nrcs_737,3.88,10.84099,0.777098,0.601435
2015-12-21,EAQ,nrcs_737,3.88,18.079834,1.313598,0.597496
2015-12-22,EAQ,nrcs_737,3.88,19.578844,1.588112,0.593533
2015-12-23,EAQ,nrcs_737,3.88,13.507979,1.373609,0.58955
2015-12-24,EAQ,nrcs_737,3.88,9.709271,0.936704,0.585553
2015-12-25,EAQ,nrcs_737,3.88,15.542407,1.19519,0.581544
2015-12-26,EAQ,nrcs_737,3.88,10.861667,1.157388,0.577527
2015-12-27,EAQ,nrcs_737,3.88,0.0,0.304169,0.573506
2015-12-28,EAQ,nrcs_737,3.88,0.0,0.21392,0.569484
2015-12-29,EAQ,nrcs_737,3.88,1.173042,0.378101,0.565465
2015-12-30,EAQ,nrcs_737,3.88,3.510782,0.741064,0.56145
2015-12-31,EAQ,nrcs_737,3.88,4.673,0.830313,0.557443
2013-12-25,Gothic_ME,castnet_gothic,0.53,0.811939,0.391933,0.622905
2013-12-26,Gothic_ME,castnet_gothic,0.53,0.0,0.29547,0.617407
2013-12-27,Gothic_ME,castnet_gothic,0.53,0.0,0.159626,0.611956
2013-12-28,Gothic_ME,castnet_gothic,0.53,0.0,0.295411,0.606554
2013-12-29,Gothic_ME,castnet_gothic,0.53,0.0,0.089257,0.601201
2013-12-30,Gothic_ME,castnet_gothic,0.53,0.0,0.072655,0.595899
2013-12-31,Gothic_ME,castnet_gothic,0.53,0.0,0.105481,0.590649
2014-01-01,Gothic_ME,castnet_gothic,0.53,2.522417,0.185636,0.585453
2014-01-02,Gothic_ME,castnet_gothic,0.53,1.072895,0.277714,0.580311
2014-01-03,Gothic_ME,castnet_gothic,0.53,0.733766,0.331138,0.575223
2014-01-04,Gothic_ME,castnet_gothic,0.53,3.072765,0.256272,0.570191
2014-01-05,Gothic_ME,castnet_gothic,0.53,2.715287,0.355276,0.565214
2014-01-06,Gothic_ME,castnet_gothic,0.53,0.546986,0.12231,0.560294
2014-01-07,Gothic_ME,castnet_gothic,0.53,1.411563,0.10678,0.555429
2014-01-08,Gothic_ME,castnet_gothic,0.53,3.164879,0.227866,0.550622
2014-01-09,Gothic_ME,castnet_gothic,0.53,10.249654,0.469706,0.545871
2014-01-10,Gothic_ME,castnet_gothic,0.53,11.067148,0.467519,0.541176
2014-01-11,Gothic_ME,castnet_gothic,0.53,3.086665,0.438198,0.536538
2014-01-12,Gothic_ME,castnet_gothic,0.53,2.401539,0.314106,0.531956
2014-01-13,Gothic_ME,castnet_gothic,0.53,2.530187,0.40969,0.52743
2014-01-14,Gothic_ME,castnet_gothic,0.53,1.146056,0.433806,0.52296
2014-01-15,Gothic_ME,castnet_gothic,0.53,0.582658,0.374938,0.518546
2014-01-16,Gothic_ME,castnet_gothic,0.53,0.0,0.374205,0.514187
2014-01-17,Gothic_ME,castnet_gothic,0.53,0.0,0.389522,0.509883
2014-01-18,Gothic_ME,castnet_gothic,0.53,0.0,0.097119,0.505633
2014-01-19,Gothic_ME,castnet_gothic,0.53,0.0,0.094223,0.501437
2014-01-20,Gothic_ME,castnet_gothic,0.53,0.0,0.271008,0.497294
2014-01-21,Gothic_ME,castnet_gothic,0.53,0.0,0.20557,0.493205
2014-01-22,Gothic_ME,castnet_gothic,0.53,0.0,0.167096,0.489168
2014-01-23,Gothic_ME,castnet_gothic,0.53,0.0,0.389366,0.485183
2014-01-24,Gothic_ME,castnet_gothic,0.53,0.0,0.332928,0.481249
2014-01-25,Gothic_ME,castnet_gothic,0.53,0.0,0.189079,0.477366
2014-01-26,Gothic_ME,castnet_gothic,0.53,0.0,0.056746,0.473533
2014-01-27,Gothic_ME,castnet_gothic,0.53,0.574294,-0.008191,0.46975
2014-01-28,Gothic_ME,castnet_gothic,0.53,0.598732,0.087761,0.466016
2014-01-29,Gothic_ME,castnet_gothic,0.53,6.594742,0.12491,0.46233
2014-01-30,Gothic_ME,castnet_gothic,0.53,26.487118,0.019386,0.458692
2014-01-31,Gothic_ME,castnet_gothic,0.53,40.058037,0.157828,0.455102
2014-02-01,Gothic_ME,castnet_gothic,0.53,9.122277,0.621446,0.451558
2014-02-02,Gothic_ME,castnet_gothic,0.53,1.243104,0.370518,0.448059
2014-02-03,Gothic_ME,castnet_gothic,0.53,2.84149,0.356024,0.444606
2014-02-04,Gothic_ME,castnet_gothic,0.53,6.527216,0.523399,0.441198
2014-02-05,Gothic_ME,castnet_gothic,0.53,5.767723,0.213228,0.437834
2014-02-06,Gothic_ME,castnet_gothic,0.53,5.669625,0.342069,0.434513
2014-02-07,Gothic_ME,castnet_gothic,0.53,13.887032,0.430717,0.431235
2014-02-08,Gothic_ME,castnet_gothic,0.53,22.376387,0.660211,0.428
2014-02-09,Gothic_ME,castnet_gothic,0.53,24.022341,0.378178,0.424805
2014-02-10,Gothic_ME,castnet_gothic,0.53,15.631198,0.444048,0.421652
2014-02-11,Gothic_ME,castnet_gothic,0.53,4.219638,0.54447,0.418539
2014-02-12,Gothic_ME,castnet_gothic,0.53,0.54741,0.503126,0.415466
2014-02-13,Gothic_ME,castnet_gothic,0.53,3.705912,0.303295,0.412432
2014-02-14,Gothic_ME,castnet_gothic,0.53,3.732612,0.109452,0.409437
2014-02-15,Gothic_ME,castnet_gothic,0.53,0.483735,-0.048138,0.40648
2014-02-16,Gothic_ME,castnet_gothic,0.53,0.0,0.037018,0.40356
2014-02-17,Gothic_ME,castnet_gothic,0.53,0.0,0.238515,0.400677
2014-02-18,Gothic_ME,castnet_gothic,0.53,0.0,0.411785,0.39783
2014-02-19,Gothic_ME,castnet_gothic,0.53,3.642938,0.290466,0.395019
2014-02-20,Gothic_ME,castnet_gothic,0.53,5.637236,0.359859,0.392243
2014-02-21,Gothic_ME,castnet_gothic,0.53,1.917547,0.488712,0.389502
2014-02-22,Gothic_ME,castnet_gothic,0.53,0.191639,0.81453,0.386795
2014-02-23,Gothic_ME,castnet_gothic,0.53,0.199793,0.265289,0.384121
2014-02-24,Gothic_ME,castnet_gothic,0.53,0.0,0.062464,0.381481
2014-02-25,Gothic_ME,castnet_gothic,0.53,0.0,-0.020714,0.378873
2014-02-26,Gothic_ME,castnet_gothic,0.53,0.0,0.035444,0.376297
2014-02-27,Gothic_ME,castnet_gothic,0.53,6.7556,0.155178,0.373752
